Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
blazing row,a big fight or quarrel,"The couple did not see eye to eye on most things and had blazing rows every now and then , but when it came to their child 's education , they usually agreed on what was best for him .","The couple did not see eye to eye on most things and had angry arguments every now and then , but when it came to their child 's education , they usually agreed on what was best for him .",O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O
blazing row,a big fight or quarrel,Jim and Sally called off their wedding after they had a blazing row over their honeymoon destination .,Jim and Sally called off their wedding after they had a big quarrel over their honeymoon destination .,O O O O O O O O O O O B I O O O O O,O O O O O O O O O O O B I O O O O O
blazing row,a big fight or quarrel,Andy can not be reached since he stormed out of his house last night after having a blazing row with his wife .,Andy can not be reached since he stormed out of his house last night after having an intense argument with his wife .,O O O O O O O O O O O O O O O O B I I O O O O,O O O O O O O O O O O O O O O O B I I O O O O
blazing row,a big fight or quarrel,"They had a blazing row with each other a couple of days back , but now they seem to have resolved their differences and are going good again . '","They had an angry argument with each other a couple of days back , but now they seem to have resolved their differences and are going good again . '",O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O,O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O
not hurt a fly or flea,To not be able to cause harm to anyone,"He is such an innocent little child , he could not hurt a fly .","He is such an innocent little child , he could not hurt anything .",O O O O O O O O O O O O B I O,O O O O O O O O O O O O B O
not hurt a fly or flea,To not be able to cause harm to anyone,Her daughter seems like she could not hurt a flea but she is not so in reality .,Her daughter seems like she could not hurt anything but she is not so in reality .,O O O O O O O O B I O O O O O O O O,O O O O O O O O B O O O O O O O O
not hurt a fly or flea,To not be able to cause harm to anyone,"Although he is tough professional but when you know him personally , you would know that he would not hurt a fly .","Although he is tough professionally , but when you know him personally , you would know that he is not capable of hurting anything .",O O O O B O O O O O O O O O O O O O O I I I O,O O O O B O O O O O O O O O O O O O O O I I I I O
not hurt a fly or flea,To not be able to cause harm to anyone,She confessed that she would not hurt a flea unless she is provoked .,She confessed that she would not cause harm to anything unless she is provoked .,O O O O O O B I I O O O O O,O O O O O O B I I I O O O O O
not hurt a fly or flea,To not be able to cause harm to anyone,My kid is as sweet as honey and would not hurt a fly .,My kid is as sweet as honey and would not be able to hurt anything .,O O O O O O O O O O O B I O,O O O O O O O O O O B I I O I O
not hurt a fly or flea,To not be able to cause harm to anyone,"His dog is amongst the biggest ones that I have ever seen and And although he is constantly chewing on the home furniture , they say he would not hurt a fly '","His dog is amongst the biggest ones that I have ever seen and And although he is constantly chewing on the home furniture , they say he is harmless '",O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I I O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O
heart goes out to,used to show a feeling of compassion for someone else during difficult times,"Following the aftermath of the hurricane , my heart goes out to all the residents of New Orleans .","Following the aftermath of the hurricane , I am sympathetic to all the residents of New Orleans .",O O O O O O O B I I I O O O O O O O O,O O O O O O O B I I O O O O O O O O
heart goes out to,used to show a feeling of compassion for someone else during difficult times,My heart goes out to all the people who lost loved ones in the terrorist attacks of yesterday .,I have sympathy for all the people who lost loved ones in the terrorist attacks of yesterday .,B I I I I O O O O O O O O O O O O O O,B I I I O O O O O O O O O O O O O O
heart goes out to,used to show a feeling of compassion for someone else during difficult times,"When I see people who have been through some rough times , my heart just goes out to them .","When I see people who have been through some rough times , I am very sympathetic for them .",O O O O O O O O O O O O B I I I I I O O,O O O O O O O O O O O O O B I I I O O
heart goes out to,used to show a feeling of compassion for someone else during difficult times,Julia is very sensitive and her heart always goes out to people who are going through a nasty divorce .,Julia is very sensitive and she always sympathizes with people who are going through a nasty divorce .,O O O O O B I O I I I O O O O O O O O O,O O O O O B O I I O O O O O O O O O
heart goes out to,used to show a feeling of compassion for someone else during difficult times,I am sure everyone 's hearts goes out to all those who were affected by the horrible fire in London . '',I am sure everyone sympathizes to those who were affected by the horrible fire in London . '',O O O O B I I I O I O O O O O O O O O O O O,O O O O B O O O O O O O O O O O O O
strike while the iron is hot,to take advantage of a situation,"The study plans were such that it required you to read when your mind was fresh , strike while the iron is hot .","The study plans were such that it required you to read when your mind was fresh , take advantage of having a fresh mind .",O O O O O O O O O O O O O O O O O B I I I I I O,O O O O O O O O O O O O O O O O O B I I I I O O O
